title,link,views,duration,thumbnails,comments
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Maxwell  would doubt himself after seeing this
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,i dare anyone to watch this at 1.5x
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"I love PBS. but pls, sloooow down."
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"You should probably have closed loops around your integral signs, to denote that it is a closed loop line integral."
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,I end up with a toothache and forgetting what I already knew about Maxwell equations.
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"After battling my em course for two months, this is the best summary I've ever hoped I would stumble on!"
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,This episode was done AT the speed of light!
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Wasn't sure if you were teaching or rapping! :/
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Watched the whole video

Didn't understand a thing"
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"I'm a 2nd year maths and physics undergrad doing a course on Electromagnetism this semester, and this video does a great job of summing up all the key points (highly recommend for students who like me who pass off watching youtube videos sorta related to their topic as studying instead of reading lecture notes lol). However, it is probably not ideal for someone with little to no background in the area. I imagine many of the points made required an extra tab for wiki-ing to get a more intuitive feel. Hats off to her for compounding so much information so coherently though, great revision aid!"
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,ive been wanting this animation 5:50 for ages cos i couldnt imagine in my head. thanks :)
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Thank you! Now I finally undarstand the Maxwell's Equations and also I understand the electromagnetic waves very better!
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,I love how Doctor Somara takes something well known like the speed of light and presents how scientists derived it before she explains what their result was. She keeps lecture interesting and works my mind!
Maxwell's Equations: Crash Course Physics #37,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,771K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Excellent video. Very concise and quick explanation of an extremely long winded field! I have an exam in electromagnetism tomorrow and it definitely simplified a lot of concepts for me. Thanks!
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"We made quiz questions to help you review the content in this episode! Find them on the free Crash Course App! 
Download it here for Apple Devices: https://apple.co/3d4eyZo 
Download it here for Android Devices: https://bit.ly/3TW06aP"
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"""studying waves has its ups and downs"" 
 I love this"
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"When I greet light, light waves back..."
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"A photon walks into a hotel lobby. They ask it if it wants help with its bag and it replies ""no thanks I'm traveling light"" "
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,This is driving me nuts!
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"Oh man Shini, I've learned this three times over two years, and this is the first time this has made any kind of sense to me.
Thank you."
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"Is light a particle or a wave? Or is it just particularly wavy?
;) 
joke, not a real question."
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,Even though it is above my grade level it still helps so when I go back to school i will be ahead of the class in some areas
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"These videos are amazing, and they’ve totally saved me a handful of times during the mad dash that is summer physics!! I’ve found what works best for me is to watch the video, then read the corresponding textbook chapter, and then watch the video again. The first time watching it, it may not make too much sense. However, after reading the textbook chapter, it’s a super great way to gauge how much you understand and try to get a deeper/more dynamic understanding of the big concepts before moving to working some math problems. Good luck to all of the other physics students out there!!!"
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,THANK YOU. I took a physics series and this was a perfect summing up of what I had learned about diffraction. I really needed a refresher.
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,Whose quarantined and watching this for school?
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"I am almost paying more attention to how it was presented than the actual presentation, she's so focused and intense yet holds an edge of casualness in her tone that might encourage me to interrupt her had I the audacity. Good job, please keep teaching."
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"you guys keep uploading stuff I'm learning at college 
 from ethics to science "
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"I keep waiting for her to take a breath but it never happens.  
o.O
O.o
O.O


I, for one, welcome our new Smart-Bot overlords."
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,Let it be known that the people behind Crash Course play Enter the Gungeon.
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,Hey ur voice travels at the speed of light
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,Did I just see Enter the Gungeon!? In Crash Course!?
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"i once did the double slit experiment, using a laser-pen and some tin foil. i was amazed when it actually worked and created a beautiful interference pattern on my wall :D"
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,Best explanation of the double-slit I have ever experienced! Thank you!!!!
Light Is Waves: Crash Course Physics #39,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.1M views,7 years ago,https://i.ytimg.com/vi/IRBfpBPELmE/mqdefault.jpg,"Perfect explanation !!!!  I just replicated it with my smartphone flashlight, and some books.  Works exactly as stated."
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"We made quiz questions to help you review the content in this episode! Find them on the free Crash Course App! 
Download it here for Apple Devices: https://apple.co/3d4eyZo 
Download it here for Android Devices: https://bit.ly/3TW06aP"
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Never paused and rewinded so much in my life
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"If this is only the intro, I'm in trouble."
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,The only thing I learned from this video is that I can space out for 10:24 with no recollection of what I just watched
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"I just love how passionate Shini is about physics, thats why I like watching her videos. I'm sad that the series stops soon!"
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Please continue to make  more videos on nuclear physics topics and do it in a crash course manner. It is the perfect way of doing online learning and the way you do it, nothing like it on the internet. Excellent work to your team."
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"umm at 6:30 is it a FullMetal Alchemist Reference? or is it just me? The little picture I mean.

EDIT: 8:14 OMFG. HOLY S***.... ITS REALLY IS."
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Alpha Decay - 5:57
Beat Decay - 7:11
Gamma Decay - 8:41"
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"6:30
Transmutation
You guys are sick bastards



I love it
Thumbs up for whoever put in that part"
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Amazing video, great to see everything I learnt in class explained in a slightly other manner within a mere ten minutes!"
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,these videos were so much fun to learn from during high school and it's amusing to watch them all over again now ~  love this !!
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Does she ever breathe?

I like the content and of course I realize that this is edited together from multiple takes, but please, dear editor of +CrashCourse, please include some breaks and pauses every once in a while and give the viewers time to process the information."
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,8:14 I laughed and then I cried
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Can crash course do math? That would be a godsend.
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"i love how you mentioned half lives and gordon was there! I been a fan of half life for so long , it was wat inspired me to study nuclear psychics"
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,What's up with the Fullmetal Alchemist references?
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Thank you very much for sharing your knowledge. I'm civil engineer and I remember we vaguely study this in our chimistry class
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Lol, at 0:50, it says ""In 2020, CERN opens a cosmic portal and unleashes C'thulu, who runs for office and wins"", also ""neutrinos have mass and it's a massive deal."""
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Also the equation E=MC2 and Einsteins paper on the general theory of relativity states that mass is a form of energy.
Nuclear Physics: Crash Course Physics #45,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,921K views,7 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Quite interesting, reading ocassionally about nuclear physics didn't really get me to self-study it, but upon hearing what the complex sounding words are, the subject became a lot more clear. This video felt like packing something apparently complex into a 2nd grade lesson, very easy."
Plato and Aristotle: Crash Course History of Science #3,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.6M views,6 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Hey all. We got messages that this video was having issues being viewed. We're working on fixing it but it's a bit of a mystery. Thanks for your patience. 

- Nick J."
Plato and Aristotle: Crash Course History of Science #3,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.6M views,6 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"""Only Aristotle wrote more than Plato""

Euclid: laughs in the Elements"
Plato and Aristotle: Crash Course History of Science #3,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.6M views,6 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,"Aristotle was pretty smart, but it’s crazy that it took 2000 years for someone (Galileo) to actually test his laws of Physics to see if they really worked."
Plato and Aristotle: Crash Course History of Science #3,https://www.youtube.com/watch?v=ylOpide9dus&list=PL8dPuuaLjXtOVe7Q88hA-IJ1l6BkzxxDC&index=100&pp=iAQB,1.6M views,6 years ago,https://i.ytimg.com/vi/cj8dDTHGJBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCuE6w2jPO33JC4DHb-hoDbQN-sAQ,Looks like Plato’s giving Aristotle a haircut in the thumbnail. Probably using Occam’s razor.
